"X1" "X3" "X4" "X5" "X6" "X7" "X8" "X9"
"183784" "2015" "OREGON" "41" "Jefferson" "31" "41031" 11725 "071315"
"183785" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "071315"
"183786" "2015" "OREGON" "41" "Klamath" "35" "41035" 121646 "071315"
"183787" "2015" "OREGON" "41" "Lake" "37" "41037" 0 "071315"
"183788" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "071315"
"183789" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "071315"
"183790" "2015" "OREGON" "41" "Malheur" "45" "41045" 641 "071315"
"183791" "2015" "OREGON" "41" "Marion" "47" "41047" 0 "071315"
"183792" "2015" "OREGON" "41" "Morrow" "49" "41049" 164518 "071315"
"183793" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "071315"
"183794" "2015" "OREGON" "41" "Polk" "53" "41053" 0 "071315"
"183795" "2015" "OREGON" "41" "Sherman" "55" "41055" 236 "071315"
"183796" "2015" "OREGON" "41" "Umatilla" "59" "41059" 739026 "071315"
"183797" "2015" "OREGON" "41" "Union" "61" "41061" 9520 "071315"
"183798" "2015" "OREGON" "41" "Wallowa" "63" "41063" 3782 "071315"
"183799" "2015" "OREGON" "41" "Wasco" "65" "41065" 0 "071315"
"183800" "2015" "OREGON" "41" "Washington" "67" "41067" 0 "071315"
"183801" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "071315"
"183802" "2015" "OREGON" "41" "Yamhill" "71" "41071" 0 "071315"
"198259" "2014" "OREGON" "41" "Baker" "1" "41001" 99978 "072715-b"
"198260" "2014" "OREGON" "41" "Benton" "3" "41003" 15731 "072715-b"
"198261" "2014" "OREGON" "41" "Clackamas" "5" "41005" 8454 "072715-b"
"198262" "2014" "OREGON" "41" "Columbia" "9" "41009" 0 "072715-b"
"198263" "2014" "OREGON" "41" "Coos" "11" "41011" 672073 "072715-b"
"198264" "2014" "OREGON" "41" "Crook" "13" "41013" 1686 "072715-b"
"198265" "2014" "OREGON" "41" "Curry" "15" "41015" 305760 "072715-b"
"198266" "2014" "OREGON" "41" "Deschutes" "17" "41017" 0 "072715-b"
"198267" "2014" "OREGON" "41" "Douglas" "19" "41019" 0 "072715-b"
"198268" "2014" "OREGON" "41" "Gilliam" "21" "41021" 4342679 "072715-b"
"198269" "2014" "OREGON" "41" "Grant" "23" "41023" 0 "072715-b"
"198270" "2014" "OREGON" "41" "Harney" "25" "41025" 0 "072715-b"
"198271" "2014" "OREGON" "41" "Hood-River" "27" "41027" 158122 "072715-b"
"198272" "2014" "OREGON" "41" "Jackson" "29" "41029" 182542 "072715-b"
"198273" "2014" "OREGON" "41" "Jefferson" "31" "41031" 701327 "072715-b"
"198274" "2014" "OREGON" "41" "Josephine" "33" "41033" 225061 "072715-b"
"198275" "2014" "OREGON" "41" "Klamath" "35" "41035" 3753233 "072715-b"
"198276" "2014" "OREGON" "41" "Lake" "37" "41037" 13532 "072715-b"
"198277" "2014" "OREGON" "41" "Lane" "39" "41039" 109036 "072715-b"
"198278" "2014" "OREGON" "41" "Linn" "43" "41043" 75611 "072715-b"
"198279" "2014" "OREGON" "41" "Malheur" "45" "41045" 7355990 "072715-b"
"198280" "2014" "OREGON" "41" "Marion" "47" "41047" 20774 "072715-b"
"198281" "2014" "OREGON" "41" "Morrow" "49" "41049" 8298591 "072715-b"
"198282" "2014" "OREGON" "41" "Multnomah" "51" "41051" 8915 "072715-b"
"198283" "2014" "OREGON" "41" "Polk" "53" "41053" 30450 "072715-b"
"198284" "2014" "OREGON" "41" "Sherman" "55" "41055" 1279213 "072715-b"
"198285" "2014" "OREGON" "41" "Umatilla" "59" "41059" 9486092 "072715-b"
"198286" "2014" "OREGON" "41" "Union" "61" "41061" 541396 "072715-b"
"198287" "2014" "OREGON" "41" "Wallowa" "63" "41063" 278893 "072715-b"
"198288" "2014" "OREGON" "41" "Wasco" "65" "41065" 1840230 "072715-b"
"198289" "2014" "OREGON" "41" "Washington" "67" "41067" 258682 "072715-b"
"198290" "2014" "OREGON" "41" "Wheeler" "69" "41069" 0 "072715-b"
"198291" "2014" "OREGON" "41" "Yamhill" "71" "41071" 0 "072715-b"
"201178" "2015" "OREGON" "41" "Baker" "1" "41001" 0 "072715"
"201179" "2015" "OREGON" "41" "Benton" "3" "41003" 0 "072715"
"201180" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "072715"
"201181" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "072715"
"201182" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "072715"
"201183" "2015" "OREGON" "41" "Crook" "13" "41013" 1364 "072715"
"201184" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "072715"
"201185" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "072715"
"201186" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "072715"
"201187" "2015" "OREGON" "41" "Gilliam" "21" "41021" 39564 "072715"
"201188" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "072715"
"201189" "2015" "OREGON" "41" "Harney" "25" "41025" 0 "072715"
"201190" "2015" "OREGON" "41" "Hood-River" "27" "41027" 49091 "072715"
"201191" "2015" "OREGON" "41" "Jackson" "29" "41029" 0 "072715"
"201192" "2015" "OREGON" "41" "Jefferson" "31" "41031" 266665 "072715"
"201193" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "072715"
"201194" "2015" "OREGON" "41" "Klamath" "35" "41035" 166887 "072715"
"201195" "2015" "OREGON" "41" "Lake" "37" "41037" 0 "072715"
"201196" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "072715"
"201197" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "072715"
"201198" "2015" "OREGON" "41" "Malheur" "45" "41045" 4641 "072715"
"201199" "2015" "OREGON" "41" "Marion" "47" "41047" 0 "072715"
"201200" "2015" "OREGON" "41" "Morrow" "49" "41049" 1092781 "072715"
"201201" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "072715"
"201202" "2015" "OREGON" "41" "Polk" "53" "41053" 0 "072715"
"201203" "2015" "OREGON" "41" "Sherman" "55" "41055" 236 "072715"
"201204" "2015" "OREGON" "41" "Umatilla" "59" "41059" 1018134 "072715"
"201205" "2015" "OREGON" "41" "Union" "61" "41061" 9520 "072715"
"201206" "2015" "OREGON" "41" "Wallowa" "63" "41063" 3782 "072715"
"201207" "2015" "OREGON" "41" "Wasco" "65" "41065" 0 "072715"
"201208" "2015" "OREGON" "41" "Washington" "67" "41067" 0 "072715"
"201209" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "072715"
"201210" "2015" "OREGON" "41" "Yamhill" "71" "41071" 0 "072715"
"212787" "2015" "OREGON" "41" "Baker" "1" "41001" 0 "081015"
"212788" "2015" "OREGON" "41" "Benton" "3" "41003" 0 "081015"
"212789" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "081015"
"212790" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "081015"
"212791" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "081015"
"212792" "2015" "OREGON" "41" "Crook" "13" "41013" 1364 "081015"
"212793" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "081015"
"212794" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "081015"
"212795" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "081015"
"212796" "2015" "OREGON" "41" "Gilliam" "21" "41021" 185329 "081015"
"212797" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "081015"
"212798" "2015" "OREGON" "41" "Harney" "25" "41025" 0 "081015"
"212799" "2015" "OREGON" "41" "Hood-River" "27" "41027" 114153 "081015"
"212800" "2015" "OREGON" "41" "Jackson" "29" "41029" 0 "081015"
"212801" "2015" "OREGON" "41" "Jefferson" "31" "41031" 268269 "081015"
"212802" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "081015"
"212803" "2015" "OREGON" "41" "Klamath" "35" "41035" 247831 "081015"
"212804" "2015" "OREGON" "41" "Lake" "37" "41037" 0 "081015"
"212805" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "081015"
"212806" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "081015"
"212807" "2015" "OREGON" "41" "Malheur" "45" "41045" 482998 "081015"
"212808" "2015" "OREGON" "41" "Marion" "47" "41047" 0 "081015"
"212809" "2015" "OREGON" "41" "Morrow" "49" "41049" 2583009 "081015"
"212810" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "081015"
"212811" "2015" "OREGON" "41" "Polk" "53" "41053" 0 "081015"
"212812" "2015" "OREGON" "41" "Sherman" "55" "41055" 141529 "081015"
"212813" "2015" "OREGON" "41" "Umatilla" "59" "41059" 1793583 "081015"
"212814" "2015" "OREGON" "41" "Union" "61" "41061" 9520 "081015"
"212815" "2015" "OREGON" "41" "Wallowa" "63" "41063" 3782 "081015"
"212816" "2015" "OREGON" "41" "Wasco" "65" "41065" 19601 "081015"
"212817" "2015" "OREGON" "41" "Washington" "67" "41067" 0 "081015"
"212818" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "081015"
"212819" "2015" "OREGON" "41" "Yamhill" "71" "41071" 0 "081015"
"235974" "2015" "OREGON" "41" "Baker" "1" "41001" 36063 "090815"
"235975" "2015" "OREGON" "41" "Benton" "3" "41003" 0 "090815"
"235976" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "090815"
"235977" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "090815"
"235978" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "090815"
"235979" "2015" "OREGON" "41" "Crook" "13" "41013" 1364 "090815"
"235980" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "090815"
"235981" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "090815"
"235982" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "090815"
"235983" "2015" "OREGON" "41" "Gilliam" "21" "41021" 2851261 "090815"
"235984" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "090815"
"235985" "2015" "OREGON" "41" "Harney" "25" "41025" 0 "090815"
"235986" "2015" "OREGON" "41" "Hood-River" "27" "41027" 243439 "090815"
"235987" "2015" "OREGON" "41" "Jackson" "29" "41029" 0 "090815"
"235988" "2015" "OREGON" "41" "Jefferson" "31" "41031" 162017 "090815"
"235989" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "090815"
"235990" "2015" "OREGON" "41" "Klamath" "35" "41035" 675844 "090815"
"235991" "2015" "OREGON" "41" "Lake" "37" "41037" 44471 "090815"
"235992" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "090815"
"235993" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "090815"
"235994" "2015" "OREGON" "41" "Malheur" "45" "41045" 2900321 "090815"
"235995" "2015" "OREGON" "41" "Marion" "47" "41047" 0 "090815"
"235996" "2015" "OREGON" "41" "Morrow" "49" "41049" 8094586 "090815"
"235997" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "090815"
"235998" "2015" "OREGON" "41" "Polk" "53" "41053" 0 "090815"
"235999" "2015" "OREGON" "41" "Sherman" "55" "41055" 1340184 "090815"
"236000" "2015" "OREGON" "41" "Umatilla" "59" "41059" 5278883 "090815"
"236001" "2015" "OREGON" "41" "Union" "61" "41061" 9520 "090815"
"236002" "2015" "OREGON" "41" "Wallowa" "63" "41063" 3782 "090815"
"236003" "2015" "OREGON" "41" "Wasco" "65" "41065" 921879 "090815"
"236004" "2015" "OREGON" "41" "Washington" "67" "41067" 0 "090815"
"236005" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "090815"
"236006" "2015" "OREGON" "41" "Yamhill" "71" "41071" 0 "090815"
"244689" "2015" "OREGON" "41" "Baker" "1" "41001" 36063 "092115"
"244690" "2015" "OREGON" "41" "Benton" "3" "41003" 0 "092115"
"244691" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "092115"
"244692" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "092115"
"244693" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "092115"
"244694" "2015" "OREGON" "41" "Crook" "13" "41013" 2377 "092115"
"244695" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "092115"
"244696" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "092115"
"244697" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "092115"
"244698" "2015" "OREGON" "41" "Gilliam" "21" "41021" 3971092 "092115"
"244699" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "092115"
"244700" "2015" "OREGON" "41" "Harney" "25" "41025" 0 "092115"
"244701" "2015" "OREGON" "41" "Hood-River" "27" "41027" 243439 "092115"
"244702" "2015" "OREGON" "41" "Jackson" "29" "41029" 0 "092115"
"244703" "2015" "OREGON" "41" "Jefferson" "31" "41031" 162017 "092115"
"244704" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "092115"
"244705" "2015" "OREGON" "41" "Klamath" "35" "41035" 869563 "092115"
"244706" "2015" "OREGON" "41" "Lake" "37" "41037" 44471 "092115"
"244707" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "092115"
"244708" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "092115"
"244709" "2015" "OREGON" "41" "Malheur" "45" "41045" 3306453 "092115"
"244710" "2015" "OREGON" "41" "Marion" "47" "41047" 0 "092115"
"244711" "2015" "OREGON" "41" "Morrow" "49" "41049" 9307956 "092115"
"244712" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "092115"
"244713" "2015" "OREGON" "41" "Polk" "53" "41053" 0 "092115"
"244714" "2015" "OREGON" "41" "Sherman" "55" "41055" 2256228 "092115"
"244715" "2015" "OREGON" "41" "Umatilla" "59" "41059" 7438734 "092115"
"244716" "2015" "OREGON" "41" "Union" "61" "41061" 70097 "092115"
"244717" "2015" "OREGON" "41" "Wallowa" "63" "41063" 3782 "092115"
"244718" "2015" "OREGON" "41" "Wasco" "65" "41065" 1857371 "092115"
"244719" "2015" "OREGON" "41" "Washington" "67" "41067" 0 "092115"
"244720" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "092115"
"244721" "2015" "OREGON" "41" "Yamhill" "71" "41071" 0 "092115"
"261928" "2015" "OREGON" "41" "Baker" "1" "41001" 143740 "100515"
"261929" "2015" "OREGON" "41" "Benton" "3" "41003" 0 "100515"
"261930" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "100515"
"261931" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "100515"
"261932" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "100515"
"261933" "2015" "OREGON" "41" "Crook" "13" "41013" 2377 "100515"
"261934" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "100515"
"261935" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "100515"
"261936" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "100515"
"261937" "2015" "OREGON" "41" "Gilliam" "21" "41021" 4269912 "100515"
"261938" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "100515"
"261939" "2015" "OREGON" "41" "Harney" "25" "41025" 0 "100515"
"261940" "2015" "OREGON" "41" "Hood-River" "27" "41027" 243439 "100515"
"261941" "2015" "OREGON" "41" "Jackson" "29" "41029" 451 "100515"
"261942" "2015" "OREGON" "41" "Jefferson" "31" "41031" 244354 "100515"
"261943" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "100515"
"261944" "2015" "OREGON" "41" "Klamath" "35" "41035" 996968 "100515"
"261945" "2015" "OREGON" "41" "Lake" "37" "41037" 44471 "100515"
"261946" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "100515"
"261947" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "100515"
"261948" "2015" "OREGON" "41" "Malheur" "45" "41045" 3778222 "100515"
"261949" "2015" "OREGON" "41" "Marion" "47" "41047" 0 "100515"
"261950" "2015" "OREGON" "41" "Morrow" "49" "41049" 9937716 "100515"
"261951" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "100515"
"261952" "2015" "OREGON" "41" "Polk" "53" "41053" 0 "100515"
"261953" "2015" "OREGON" "41" "Sherman" "55" "41055" 2337144 "100515"
"261954" "2015" "OREGON" "41" "Umatilla" "59" "41059" 9710496 "100515"
"261955" "2015" "OREGON" "41" "Union" "61" "41061" 71461 "100515"
"261956" "2015" "OREGON" "41" "Wallowa" "63" "41063" 51851 "100515"
"261957" "2015" "OREGON" "41" "Wasco" "65" "41065" 1912556 "100515"
"261958" "2015" "OREGON" "41" "Washington" "67" "41067" 0 "100515"
"261959" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "100515"
"261960" "2015" "OREGON" "41" "Yamhill" "71" "41071" 0 "100515"
"287745" "2015" "OREGON" "41" "Baker" "1" "41001" 149461 "101915"
"287746" "2015" "OREGON" "41" "Benton" "3" "41003" 9342 "101915"
"287747" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "101915"
"287748" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "101915"
"287749" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "101915"
"287750" "2015" "OREGON" "41" "Crook" "13" "41013" 2377 "101915"
"287751" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "101915"
"287752" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "101915"
"287753" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "101915"
"287754" "2015" "OREGON" "41" "Gilliam" "21" "41021" 4506043 "101915"
"287755" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "101915"
"287756" "2015" "OREGON" "41" "Harney" "25" "41025" 13233 "101915"
"287757" "2015" "OREGON" "41" "Hood-River" "27" "41027" 329044 "101915"
"287758" "2015" "OREGON" "41" "Jackson" "29" "41029" 451 "101915"
"287759" "2015" "OREGON" "41" "Jefferson" "31" "41031" 262454 "101915"
"287760" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "101915"
"287761" "2015" "OREGON" "41" "Klamath" "35" "41035" 1678350 "101915"
"287762" "2015" "OREGON" "41" "Lake" "37" "41037" 44471 "101915"
"287763" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "101915"
"287764" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "101915"
"287765" "2015" "OREGON" "41" "Malheur" "45" "41045" 4298233 "101915"
"287766" "2015" "OREGON" "41" "Marion" "47" "41047" 4147 "101915"
"287767" "2015" "OREGON" "41" "Morrow" "49" "41049" 10226581 "101915"
"287768" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "101915"
"287769" "2015" "OREGON" "41" "Polk" "53" "41053" 23513 "101915"
"287770" "2015" "OREGON" "41" "Sherman" "55" "41055" 2409077 "101915"
"287771" "2015" "OREGON" "41" "Umatilla" "59" "41059" 10101807 "101915"
"287772" "2015" "OREGON" "41" "Union" "61" "41061" 907437 "101915"
"287773" "2015" "OREGON" "41" "Wallowa" "63" "41063" 164117 "101915"
"287774" "2015" "OREGON" "41" "Wasco" "65" "41065" 2509589 "101915"
"287775" "2015" "OREGON" "41" "Washington" "67" "41067" 17017 "101915"
"287776" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "101915"
"287777" "2015" "OREGON" "41" "Yamhill" "71" "41071" 12546 "101915"
"327864" "2015" "OREGON" "41" "Baker" "1" "41001" 149461 "110215"
"327865" "2015" "OREGON" "41" "Benton" "3" "41003" 9342 "110215"
"327866" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "110215"
"327867" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "110215"
"327868" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "110215"
"327869" "2015" "OREGON" "41" "Crook" "13" "41013" 2377 "110215"
"327870" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "110215"
"327871" "2015" "OREGON" "41" "Deschutes" "17" "41017" 0 "110215"
"327872" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "110215"
"327873" "2015" "OREGON" "41" "Gilliam" "21" "41021" 4520824 "110215"
"327874" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "110215"
"327875" "2015" "OREGON" "41" "Harney" "25" "41025" 13233 "110215"
"327876" "2015" "OREGON" "41" "Hood-River" "27" "41027" 360976 "110215"
"327877" "2015" "OREGON" "41" "Jackson" "29" "41029" 451 "110215"
"327878" "2015" "OREGON" "41" "Jefferson" "31" "41031" 270548 "110215"
"327879" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "110215"
"327880" "2015" "OREGON" "41" "Klamath" "35" "41035" 2062813 "110215"
"327881" "2015" "OREGON" "41" "Lake" "37" "41037" 116925 "110215"
"327882" "2015" "OREGON" "41" "Lane" "39" "41039" 0 "110215"
"327883" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "110215"
"327884" "2015" "OREGON" "41" "Malheur" "45" "41045" 4401025 "110215"
"327885" "2015" "OREGON" "41" "Marion" "47" "41047" 4147 "110215"
"327886" "2015" "OREGON" "41" "Morrow" "49" "41049" 10287196 "110215"
"327887" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "110215"
"327888" "2015" "OREGON" "41" "Polk" "53" "41053" 23513 "110215"
"327889" "2015" "OREGON" "41" "Sherman" "55" "41055" 2485397 "110215"
"327890" "2015" "OREGON" "41" "Umatilla" "59" "41059" 11266060 "110215"
"327891" "2015" "OREGON" "41" "Union" "61" "41061" 937590 "110215"
"327892" "2015" "OREGON" "41" "Wallowa" "63" "41063" 222926 "110215"
"327893" "2015" "OREGON" "41" "Wasco" "65" "41065" 3093358 "110215"
"327894" "2015" "OREGON" "41" "Washington" "67" "41067" 50158 "110215"
"327895" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "110215"
"327896" "2015" "OREGON" "41" "Yamhill" "71" "41071" 22624 "110215"
"353728" "2015" "OREGON" "41" "Baker" "1" "41001" 149461 "111615"
"353729" "2015" "OREGON" "41" "Benton" "3" "41003" 9342 "111615"
"353730" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "111615"
"353731" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "111615"
"353732" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "111615"
"353733" "2015" "OREGON" "41" "Crook" "13" "41013" 2377 "111615"
"353734" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "111615"
"353735" "2015" "OREGON" "41" "Deschutes" "17" "41017" 7126 "111615"
"353736" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "111615"
"353737" "2015" "OREGON" "41" "Gilliam" "21" "41021" 4412362 "111615"
"353738" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "111615"
"353739" "2015" "OREGON" "41" "Harney" "25" "41025" 13233 "111615"
"353740" "2015" "OREGON" "41" "Hood-River" "27" "41027" 587191 "111615"
"353741" "2015" "OREGON" "41" "Jackson" "29" "41029" 451 "111615"
"353742" "2015" "OREGON" "41" "Jefferson" "31" "41031" 271161 "111615"
"353743" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "111615"
"353744" "2015" "OREGON" "41" "Klamath" "35" "41035" 2806793 "111615"
"353745" "2015" "OREGON" "41" "Lake" "37" "41037" 116925 "111615"
"353746" "2015" "OREGON" "41" "Lane" "39" "41039" 368 "111615"
"353747" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "111615"
"353748" "2015" "OREGON" "41" "Malheur" "45" "41045" 4610626 "111615"
"353749" "2015" "OREGON" "41" "Marion" "47" "41047" 4147 "111615"
"353750" "2015" "OREGON" "41" "Morrow" "49" "41049" 10732962 "111615"
"353751" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "111615"
"353752" "2015" "OREGON" "41" "Polk" "53" "41053" 23513 "111615"
"353753" "2015" "OREGON" "41" "Sherman" "55" "41055" 2558047 "111615"
"353754" "2015" "OREGON" "41" "Umatilla" "59" "41059" 11781567 "111615"
"353755" "2015" "OREGON" "41" "Union" "61" "41061" 1036523 "111615"
"353756" "2015" "OREGON" "41" "Wallowa" "63" "41063" 222926 "111615"
"353757" "2015" "OREGON" "41" "Wasco" "65" "41065" 3395527 "111615"
"353758" "2015" "OREGON" "41" "Washington" "67" "41067" 53754 "111615"
"353759" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "111615"
"353760" "2015" "OREGON" "41" "Yamhill" "71" "41071" 22624 "111615"
"379592" "2015" "OREGON" "41" "Baker" "1" "41001" 149461 "113015"
"379593" "2015" "OREGON" "41" "Benton" "3" "41003" 9342 "113015"
"379594" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "113015"
"379595" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "113015"
"379596" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "113015"
"379597" "2015" "OREGON" "41" "Crook" "13" "41013" 2377 "113015"
"379598" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "113015"
"379599" "2015" "OREGON" "41" "Deschutes" "17" "41017" 7126 "113015"
"379600" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "113015"
"379601" "2015" "OREGON" "41" "Gilliam" "21" "41021" 4214172 "113015"
"379602" "2015" "OREGON" "41" "Grant" "23" "41023" 0 "113015"
"379603" "2015" "OREGON" "41" "Harney" "25" "41025" 13233 "113015"
"379604" "2015" "OREGON" "41" "Hood-River" "27" "41027" 595898 "113015"
"379605" "2015" "OREGON" "41" "Jackson" "29" "41029" 451 "113015"
"379606" "2015" "OREGON" "41" "Jefferson" "31" "41031" 271161 "113015"
"379607" "2015" "OREGON" "41" "Josephine" "33" "41033" 0 "113015"
"379608" "2015" "OREGON" "41" "Klamath" "35" "41035" 2806793 "113015"
"379609" "2015" "OREGON" "41" "Lake" "37" "41037" 116925 "113015"
"379610" "2015" "OREGON" "41" "Lane" "39" "41039" 2435 "113015"
"379611" "2015" "OREGON" "41" "Linn" "43" "41043" 0 "113015"
"379612" "2015" "OREGON" "41" "Malheur" "45" "41045" 4610626 "113015"
"379613" "2015" "OREGON" "41" "Marion" "47" "41047" 4147 "113015"
"379614" "2015" "OREGON" "41" "Morrow" "49" "41049" 10755006 "113015"
"379615" "2015" "OREGON" "41" "Multnomah" "51" "41051" 0 "113015"
"379616" "2015" "OREGON" "41" "Polk" "53" "41053" 23513 "113015"
"379617" "2015" "OREGON" "41" "Sherman" "55" "41055" 2530575 "113015"
"379618" "2015" "OREGON" "41" "Umatilla" "59" "41059" 12212869 "113015"
"379619" "2015" "OREGON" "41" "Union" "61" "41061" 1040264 "113015"
"379620" "2015" "OREGON" "41" "Wallowa" "63" "41063" 325475 "113015"
"379621" "2015" "OREGON" "41" "Wasco" "65" "41065" 3628547 "113015"
"379622" "2015" "OREGON" "41" "Washington" "67" "41067" 53754 "113015"
"379623" "2015" "OREGON" "41" "Wheeler" "69" "41069" 0 "113015"
"379624" "2015" "OREGON" "41" "Yamhill" "71" "41071" 22624 "113015"
"416851" "2015" "OREGON" "41" "Baker" "1" "41001" 149461 "121415"
"416852" "2015" "OREGON" "41" "Benton" "3" "41003" 9342 "121415"
"416853" "2015" "OREGON" "41" "Clackamas" "5" "41005" 0 "121415"
"416854" "2015" "OREGON" "41" "Columbia" "9" "41009" 0 "121415"
"416855" "2015" "OREGON" "41" "Coos" "11" "41011" 0 "121415"
"416856" "2015" "OREGON" "41" "Crook" "13" "41013" 101131 "121415"
"416857" "2015" "OREGON" "41" "Curry" "15" "41015" 0 "121415"
"416858" "2015" "OREGON" "41" "Deschutes" "17" "41017" 7126 "121415"
"416859" "2015" "OREGON" "41" "Douglas" "19" "41019" 0 "121415"
"416860" "2015" "OREGON" "41" "Gilliam" "21" "41021" 4557552 "121415"
"416861" "2015" "OREGON" "41" "Grant" "23" "41023" 157425 "121415"
